,wagnum,month,date_build,srok_sl,date_pl_rem,July_ost_prob,July_ost_srok_sl,August_ost_prob,August_ost_srok_sl,September_ost_prob,September_ost_srok_sl,October_ost_prob,October_ost_srok_sl,November_ost_prob,November_ost_srok_sl,December_ost_prob,December_ost_srok_sl
498,7104,2023-01-01,2007-04-16,2040-08-16,2023-12-04,0.0,6621.0,73079.0,6590.0,64091.0,6559.0,57134.0,6529.0,55449.0,6498.0,52713.0,6468.0
499,7114,2023-01-01,2008-06-17,2040-02-14,2023-10-20,0.0,6437.0,69285.0,6406.0,65873.0,6375.0,62205.0,6345.0,52758.0,6314.0,49868.0,6284.0
500,7117,2023-01-01,2008-03-02,2040-07-07,2023-12-25,0.0,6581.0,54480.0,6550.0,51781.0,6519.0,47755.0,6489.0,47755.0,6458.0,43809.0,6428.0
501,7124,2023-01-01,2008-06-21,2040-09-18,2023-07-08,0.0,6654.0,47684.0,6623.0,42432.0,6592.0,36745.0,6562.0,29706.0,6531.0,26291.0,6501.0
502,7127,2023-01-01,2008-12-11,2038-09-07,2023-11-28,0.0,5912.0,67382.0,5881.0,63089.0,5850.0,58360.0,5820.0,57197.0,5789.0,56608.0,5759.0
503,7140,2023-01-01,2007-02-13,2039-04-23,2024-07-24,0.0,6140.0,121987.0,6109.0,118492.0,6078.0,115838.0,6048.0,114579.0,6017.0,114579.0,5987.0
504,7142,2023-01-01,2007-04-08,2041-07-03,2024-07-28,0.0,6942.0,98495.0,6911.0,92398.0,6880.0,90626.0,6850.0,90626.0,6819.0,90626.0,6789.0
505,7147,2023-01-01,2007-04-14,2039-04-11,2023-11-01,0.0,6128.0,77985.0,6097.0,76529.0,6066.0,73844.0,6036.0,69372.0,6005.0,66218.0,5975.0
506,7149,2023-01-01,2007-05-17,2041-01-24,2023-10-21,0.0,6782.0,56822.0,6751.0,55585.0,6720.0,53352.0,6690.0,51276.0,6659.0,51276.0,6629.0
507,7151,2023-01-01,2008-02-02,2038-03-07,2024-02-27,0.0,5728.0,82860.0,5697.0,75626.0,5666.0,69854.0,5636.0,68959.0,5605.0,63227.0,5575.0
508,7158,2023-01-01,1992-06-29,2026-07-24,2024-09-14,0.0,1484.0,122302.0,1453.0,116815.0,1422.0,113107.0,1392.0,108468.0,1361.0,103636.0,1331.0
509,7161,2023-01-01,1992-12-08,2022-10-17,2023-06-06,0.0,108.0,59634.0,77.0,51742.0,46.0,49058.0,16.0,43237.0,-15.0,37153.0,-45.0
510,7165,2023-01-01,2008-12-02,2041-04-25,2023-07-20,0.0,6873.0,60453.0,6842.0,54744.0,6811.0,53210.0,6781.0,49297.0,6750.0,46575.0,6720.0
511,7166,2023-01-01,2009-05-02,2041-06-27,2023-07-07,0.0,6936.0,34314.0,6905.0,30970.0,6874.0,28688.0,6844.0,25854.0,6813.0,23305.0,6783.0
512,6423,2023-01-01,1993-06-29,2026-07-05,2022-11-27,0.0,1465.0,30512.0,1434.0,29380.0,1403.0,19691.0,1373.0,18875.0,1342.0,107431.0,1312.0
513,7282,2023-01-01,1995-11-08,2029-01-21,2023-07-14,0.0,2396.0,49088.0,2365.0,44507.0,2334.0,37019.0,2304.0,33693.0,2273.0,33425.0,2243.0
514,7287,2023-01-01,1996-05-29,2026-09-20,2023-05-27,0.0,1542.0,65499.0,1511.0,62915.0,1480.0,59402.0,1450.0,55784.0,1419.0,53932.0,1389.0
515,7290,2023-01-01,1993-12-19,2026-04-05,2022-12-01,0.0,1374.0,25892.0,1343.0,16803.0,1312.0,13537.0,1282.0,13537.0,1251.0,159910.0,1221.0
516,7294,2023-01-01,1998-12-30,2029-07-15,2023-10-24,0.0,2571.0,86822.0,2540.0,82914.0,2509.0,81272.0,2479.0,73282.0,2448.0,71381.0,2418.0
517,7295,2023-01-01,1995-08-10,2028-12-15,2023-09-30,0.0,2359.0,61248.0,2328.0,55872.0,2297.0,50107.0,2267.0,48047.0,2236.0,44979.0,2206.0
518,7298,2023-01-01,1996-10-04,2029-08-13,2023-09-11,0.0,2600.0,59071.0,2569.0,56646.0,2538.0,51432.0,2508.0,45987.0,2477.0,45563.0,2447.0
519,7311,2023-01-01,1996-02-25,2027-07-19,2023-11-16,0.0,1844.0,60690.0,1813.0,56468.0,1782.0,53477.0,1752.0,53477.0,1721.0,50886.0,1691.0
520,7323,2023-01-01,1993-05-01,2026-06-13,2023-06-14,0.0,1443.0,54228.0,1412.0,53843.0,1381.0,53562.0,1351.0,51865.0,1320.0,47455.0,1290.0
521,7329,2023-01-01,1994-05-11,2027-03-24,2023-02-13,0.0,1727.0,40850.0,1696.0,39676.0,1665.0,32036.0,1635.0,26262.0,1604.0,21841.0,1574.0
522,7335,2023-01-01,1994-11-25,2027-05-21,2023-11-24,0.0,1785.0,97864.0,1754.0,92359.0,1723.0,88386.0,1693.0,81458.0,1662.0,78542.0,1632.0
523,7338,2023-01-01,1996-04-07,2027-05-28,2023-10-21,0.0,1792.0,86455.0,1761.0,85412.0,1730.0,79958.0,1700.0,74790.0,1669.0,73911.0,1639.0
524,7340,2023-01-01,1995-12-14,2026-11-27,2023-06-26,0.0,1610.0,50144.0,1579.0,48880.0,1548.0,47391.0,1518.0,46844.0,1487.0,39433.0,1457.0
525,7341,2023-01-01,1993-06-18,2028-04-28,2023-04-11,0.0,2128.0,71781.0,2097.0,69704.0,2066.0,65423.0,2036.0,59942.0,2005.0,56338.0,1975.0
526,7352,2023-01-01,1995-11-02,2027-12-11,2023-09-17,0.0,1989.0,54010.0,1958.0,51267.0,1927.0,48379.0,1897.0,46068.0,1866.0,42578.0,1836.0
527,7355,2023-01-01,1995-01-13,2027-09-02,2023-04-29,0.0,1889.0,46656.0,1858.0,43808.0,1827.0,41437.0,1797.0,36582.0,1766.0,36541.0,1736.0
528,7358,2023-01-01,1995-09-06,2028-07-18,2023-08-04,0.0,2209.0,42462.0,2178.0,42462.0,2147.0,39124.0,2117.0,34416.0,2086.0,29255.0,2056.0
529,5278,2023-01-01,2013-06-01,2043-11-29,2022-12-13,0.0,7821.0,150859.0,7790.0,146042.0,7759.0,135648.0,7729.0,130553.0,7698.0,124959.0,7668.0
530,5278,2023-01-01,2013-06-01,2043-11-29,2025-06-10,0.0,7821.0,150859.0,7790.0,146042.0,7759.0,135648.0,7729.0,130553.0,7698.0,124959.0,7668.0
531,5281,2023-01-01,2014-05-16,2044-09-06,2023-08-07,0.0,8103.0,64869.0,8072.0,63458.0,8041.0,62153.0,8011.0,59310.0,7980.0,54033.0,7950.0
532,5282,2023-01-01,2013-08-05,2044-06-05,2023-08-25,0.0,8010.0,68905.0,7979.0,58556.0,7948.0,54290.0,7918.0,42933.0,7887.0,34496.0,7857.0
533,5287,2023-01-01,2011-08-15,2045-04-19,2022-09-14,0.0,8328.0,156179.0,8297.0,149376.0,8266.0,144490.0,8236.0,137933.0,8205.0,136807.0,8175.0
534,5287,2023-01-01,2011-08-15,2045-04-19,2025-06-10,0.0,8328.0,156179.0,8297.0,149376.0,8266.0,144490.0,8236.0,137933.0,8205.0,136807.0,8175.0
535,5291,2023-01-01,2011-09-20,2044-12-25,2022-12-01,0.0,8213.0,13484.0,8182.0,157551.0,8151.0,150457.0,8121.0,144970.0,8090.0,143875.0,8060.0
536,5291,2023-01-01,2011-09-20,2044-12-25,2025-08-08,0.0,8213.0,13484.0,8182.0,157551.0,8151.0,150457.0,8121.0,144970.0,8090.0,143875.0,8060.0
537,5293,2023-01-01,2014-07-25,2044-09-26,2022-12-04,0.0,8123.0,18484.0,8092.0,157460.0,8061.0,155207.0,8031.0,152478.0,8000.0,150080.0,7970.0
538,5293,2023-01-01,2014-07-25,2044-09-26,2025-08-01,0.0,8123.0,18484.0,8092.0,157460.0,8061.0,155207.0,8031.0,152478.0,8000.0,150080.0,7970.0
539,5295,2023-01-01,2010-09-07,2043-04-17,2022-12-01,0.0,7595.0,1499.0,7564.0,154425.0,7533.0,150803.0,7503.0,141562.0,7472.0,135452.0,7442.0
540,5295,2023-01-01,2010-09-07,2043-04-17,2025-08-02,0.0,7595.0,1499.0,7564.0,154425.0,7533.0,150803.0,7503.0,141562.0,7472.0,135452.0,7442.0
541,5301,2023-01-01,2011-01-24,2045-02-09,2025-03-13,0.0,8259.0,141052.0,8228.0,135812.0,8197.0,129998.0,8167.0,123887.0,8136.0,119141.0,8106.0
542,5304,2023-01-01,2012-02-12,2046-08-04,2025-05-01,0.0,8800.0,143815.0,8769.0,143029.0,8738.0,142119.0,8708.0,136576.0,8677.0,130434.0,8647.0
543,5306,2023-01-01,2012-08-19,2045-03-05,2023-05-04,0.0,8283.0,27253.0,8252.0,19211.0,8221.0,14635.0,8191.0,9559.0,8160.0,1320.0,8130.0
544,5389,2023-01-01,2014-06-11,2044-07-11,2023-04-11,0.0,8046.0,13593.0,8015.0,157680.0,7984.0,155582.0,7954.0,153310.0,7923.0,147318.0,7893.0
545,5307,2023-01-01,1995-01-08,2025-04-24,2023-07-20,0.0,1028.0,76025.0,997.0,74936.0,966.0,74864.0,936.0,73001.0,905.0,63271.0,875.0
546,6427,2023-01-01,1993-02-10,2023-11-09,2022-12-31,0.0,496.0,14012.0,465.0,12987.0,434.0,11494.0,404.0,8271.0,373.0,5395.0,343.0
547,7176,2023-01-01,1995-12-26,2027-04-20,2022-08-29,0.0,1754.0,22117.0,1723.0,155544.0,1692.0,149775.0,1662.0,146852.0,1631.0,136589.0,1601.0
548,7176,2023-01-01,1995-12-26,2027-04-20,2025-07-22,0.0,1754.0,22117.0,1723.0,155544.0,1692.0,149775.0,1662.0,146852.0,1631.0,136589.0,1601.0
549,7179,2023-01-01,1994-09-07,2026-02-09,2022-08-06,0.0,1319.0,158174.0,1288.0,149992.0,1257.0,148285.0,1227.0,145573.0,1196.0,143132.0,1166.0
550,7179,2023-01-01,1994-09-07,2026-02-09,2025-07-22,0.0,1319.0,158174.0,1288.0,149992.0,1257.0,148285.0,1227.0,145573.0,1196.0,143132.0,1166.0
551,7181,2023-01-01,1994-06-18,2026-06-15,2022-11-06,0.0,1445.0,13144.0,1414.0,8500.0,1383.0,4238.0,1353.0,159594.0,1322.0,151373.0,1292.0
552,7187,2023-01-01,1995-07-18,2027-01-07,2023-06-25,0.0,1651.0,24907.0,1620.0,17361.0,1589.0,17361.0,1559.0,13165.0,1528.0,9161.0,1498.0
553,7209,2023-01-01,1996-04-23,2028-04-12,2023-07-09,0.0,2112.0,59529.0,2081.0,51548.0,2050.0,44649.0,2020.0,43670.0,1989.0,43611.0,1959.0
554,6357,2023-01-01,2013-01-13,2043-09-26,2025-05-11,0.0,7757.0,147396.0,7726.0,146535.0,7695.0,143184.0,7665.0,140578.0,7634.0,135695.0,7604.0
555,6358,2023-01-01,2013-03-18,2042-03-05,2025-02-09,0.0,7187.0,132125.0,7156.0,132125.0,7125.0,130389.0,7095.0,126120.0,7064.0,121110.0,7034.0
556,6359,2023-01-01,2012-03-23,2042-04-23,2025-05-28,0.0,7236.0,154181.0,7205.0,152662.0,7174.0,147180.0,7144.0,138666.0,7113.0,134748.0,7083.0
557,6360,2023-01-01,2009-08-11,2044-05-27,2024-05-09,0.0,8001.0,88618.0,7970.0,84922.0,7939.0,78400.0,7909.0,72232.0,7878.0,71236.0,7848.0
558,7217,2023-01-01,1995-08-28,2026-09-11,2023-03-29,0.0,1533.0,51276.0,1502.0,49070.0,1471.0,46827.0,1441.0,45389.0,1410.0,40530.0,1380.0
559,7218,2023-01-01,1994-09-20,2027-06-22,2023-08-21,0.0,1817.0,49817.0,1786.0,43096.0,1755.0,39201.0,1725.0,35696.0,1694.0,32581.0,1664.0
560,7222,2023-01-01,1996-09-09,2027-04-03,2023-04-15,0.0,1737.0,36997.0,1706.0,35039.0,1675.0,30387.0,1645.0,28626.0,1614.0,16195.0,1584.0
561,7225,2023-01-01,1998-03-25,2027-08-25,2023-06-29,0.0,1881.0,37990.0,1850.0,36417.0,1819.0,34222.0,1789.0,34222.0,1758.0,22074.0,1728.0
562,7230,2023-01-01,1996-03-02,2028-10-29,2023-03-18,0.0,2312.0,24832.0,2281.0,19812.0,2250.0,17509.0,2220.0,12715.0,2189.0,10355.0,2159.0
563,7231,2023-01-01,1997-01-09,2029-03-05,2023-04-22,0.0,2439.0,47647.0,2408.0,45911.0,2377.0,43882.0,2347.0,42241.0,2316.0,40088.0,2286.0
564,7236,2023-01-01,1996-06-25,2027-05-13,2023-01-18,0.0,1777.0,31286.0,1746.0,26932.0,1715.0,24026.0,1685.0,20501.0,1654.0,15506.0,1624.0
565,7239,2023-01-01,1995-10-25,2026-10-07,2022-11-21,0.0,1559.0,34631.0,1528.0,32134.0,1497.0,30813.0,1467.0,27509.0,1436.0,159827.0,1406.0
566,7242,2023-01-01,1996-03-10,2029-04-10,2022-10-19,0.0,2475.0,22504.0,2444.0,17730.0,2413.0,158817.0,2383.0,152528.0,2352.0,145529.0,2322.0
567,7247,2023-01-01,1996-05-09,2025-09-06,2023-08-31,0.0,1163.0,60247.0,1132.0,53521.0,1101.0,49816.0,1071.0,37692.0,1040.0,36499.0,1010.0
568,7249,2023-01-01,1995-04-30,2024-10-16,2023-04-23,0.0,838.0,48534.0,807.0,45886.0,776.0,41094.0,746.0,39710.0,715.0,37850.0,685.0
569,7252,2023-01-01,1994-10-17,2028-03-29,2023-05-19,0.0,2098.0,27825.0,2067.0,22197.0,2036.0,12320.0,2006.0,12311.0,1975.0,9453.0,1945.0
570,7258,2023-01-01,1996-12-16,2027-02-05,2023-08-17,0.0,1680.0,81614.0,1649.0,77114.0,1618.0,76128.0,1588.0,73987.0,1557.0,73498.0,1527.0
571,7259,2023-01-01,1994-08-10,2027-04-15,2023-04-11,0.0,1749.0,40076.0,1718.0,36666.0,1687.0,33107.0,1657.0,31418.0,1626.0,28810.0,1596.0
572,7263,2023-01-01,1996-08-21,2027-06-24,2023-02-21,0.0,1819.0,58374.0,1788.0,56668.0,1757.0,56668.0,1727.0,48368.0,1696.0,40090.0,1666.0
573,7268,2023-01-01,1996-10-01,2027-02-14,2022-10-16,0.0,1689.0,25449.0,1658.0,22982.0,1627.0,16849.0,1597.0,16849.0,1566.0,159999.0,1536.0
574,7270,2023-01-01,1996-06-02,2026-02-28,2023-08-14,0.0,1338.0,77694.0,1307.0,74603.0,1276.0,66946.0,1246.0,65298.0,1215.0,54711.0,1185.0
575,7274,2023-01-01,1996-05-30,2026-05-02,2023-06-04,0.0,1401.0,65290.0,1370.0,61161.0,1339.0,59835.0,1309.0,55521.0,1278.0,55285.0,1248.0
576,7275,2023-01-01,1997-02-24,2027-12-09,2023-09-03,0.0,1987.0,57475.0,1956.0,56812.0,1925.0,54722.0,1895.0,52028.0,1864.0,50536.0,1834.0
577,7278,2023-01-01,1995-08-15,2028-05-18,2023-03-30,0.0,2148.0,23403.0,2117.0,15089.0,2086.0,15089.0,2056.0,13177.0,2025.0,11825.0,1995.0
578,6373,2023-01-01,1993-01-06,2024-06-29,2023-01-10,0.0,729.0,24891.0,698.0,19430.0,667.0,8303.0,637.0,108441.0,606.0,106849.0,576.0
579,5310,2023-01-01,1994-02-25,2024-03-04,2023-07-26,0.0,612.0,47599.0,581.0,42820.0,550.0,40086.0,520.0,38355.0,489.0,37095.0,459.0
580,5313,2023-01-01,1995-03-23,2027-11-20,2023-06-22,0.0,1968.0,42032.0,1937.0,36698.0,1906.0,28626.0,1876.0,24965.0,1845.0,20604.0,1815.0
581,5322,2023-01-01,1995-03-05,2025-01-12,2023-04-01,0.0,926.0,51677.0,895.0,50991.0,864.0,44599.0,834.0,39763.0,803.0,26997.0,773.0
582,5324,2023-01-01,1994-07-10,2025-01-06,2023-06-14,0.0,920.0,59187.0,889.0,51822.0,858.0,44702.0,828.0,38465.0,797.0,32884.0,767.0
583,5325,2023-01-01,1994-04-27,2026-09-14,2022-09-27,0.0,1536.0,46087.0,1505.0,43820.0,1474.0,160000.0,1444.0,157913.0,1413.0,156015.0,1383.0
584,5330,2023-01-01,1994-01-04,2026-08-21,2023-09-02,0.0,1512.0,69491.0,1481.0,67528.0,1450.0,63660.0,1420.0,60607.0,1389.0,59792.0,1359.0
585,5331,2023-01-01,1994-09-21,2026-12-29,2024-01-15,0.0,1642.0,90550.0,1611.0,86462.0,1580.0,85013.0,1550.0,79664.0,1519.0,74135.0,1489.0
586,5335,2023-01-01,1994-05-10,2028-04-01,2022-08-28,0.0,2101.0,35792.0,2070.0,157824.0,2039.0,155674.0,2009.0,152818.0,1978.0,147333.0,1948.0
587,5335,2023-01-01,1994-05-10,2028-04-01,2025-04-23,0.0,2101.0,35792.0,2070.0,157824.0,2039.0,155674.0,2009.0,152818.0,1978.0,147333.0,1948.0
588,5349,2023-01-01,1992-11-13,2026-11-01,2023-11-29,0.0,1584.0,79497.0,1553.0,77499.0,1522.0,71438.0,1492.0,64182.0,1461.0,58944.0,1431.0
589,5352,2023-01-01,1995-08-14,2024-11-24,2024-10-04,0.0,877.0,131157.0,846.0,128994.0,815.0,121575.0,785.0,114979.0,754.0,109672.0,724.0
590,5353,2023-01-01,1994-01-22,2025-04-29,2023-05-16,0.0,1033.0,3994.0,1002.0,659.0,971.0,159289.0,941.0,156093.0,910.0,149279.0,880.0
591,5360,2023-01-01,1995-11-14,2027-01-01,2024-04-04,0.0,1645.0,83683.0,1614.0,83451.0,1583.0,80296.0,1553.0,73602.0,1522.0,70148.0,1492.0
592,5361,2023-01-01,1993-12-06,2025-05-31,2024-11-16,0.0,1065.0,144931.0,1034.0,136238.0,1003.0,130788.0,973.0,124891.0,942.0,119654.0,912.0
593,5374,2023-01-01,1993-10-09,2027-09-11,2023-11-18,0.0,1898.0,68286.0,1867.0,65675.0,1836.0,62341.0,1806.0,57736.0,1775.0,56293.0,1745.0
594,5378,2023-01-01,1995-08-27,2026-11-23,2022-08-29,0.0,1606.0,160000.0,1575.0,153791.0,1544.0,153791.0,1514.0,151395.0,1483.0,150922.0,1453.0
595,5378,2023-01-01,1995-08-27,2026-11-23,2025-06-08,0.0,1606.0,160000.0,1575.0,153791.0,1544.0,153791.0,1514.0,151395.0,1483.0,150922.0,1453.0
596,5385,2023-01-01,1994-04-29,2025-11-28,2024-08-18,0.0,1246.0,113249.0,1215.0,113176.0,1184.0,110145.0,1154.0,106933.0,1123.0,106912.0,1093.0
597,5388,2023-01-01,1994-03-09,2024-05-15,2023-10-29,0.0,684.0,71312.0,653.0,62391.0,622.0,59507.0,592.0,55624.0,561.0,55503.0,531.0
598,6682,2023-01-01,1993-02-13,2026-09-17,2022-12-04,0.0,1539.0,7440.0,1508.0,3121.0,1477.0,2992.0,1447.0,,1416.0,,1386.0
599,6687,2023-01-01,1994-02-13,2024-10-10,2022-09-20,0.0,832.0,12038.0,801.0,9910.0,770.0,102499.0,740.0,100211.0,709.0,92105.0,679.0
600,7478,2023-01-01,1995-05-01,2027-02-05,2023-08-19,0.0,1680.0,48827.0,1649.0,45538.0,1618.0,41497.0,1588.0,39939.0,1557.0,37094.0,1527.0
601,7482,2023-01-01,1996-08-12,2028-10-26,2023-07-17,0.0,2309.0,55442.0,2278.0,49646.0,2247.0,39065.0,2217.0,31960.0,2186.0,31743.0,2156.0
602,7483,2023-01-01,1995-01-06,2027-10-04,2022-12-23,0.0,1921.0,34931.0,1890.0,33271.0,1859.0,33271.0,1829.0,33148.0,1798.0,30657.0,1768.0
603,7493,2023-01-01,1993-08-04,2028-02-15,2024-06-28,0.0,2055.0,112873.0,2024.0,112684.0,1993.0,112219.0,1963.0,102784.0,1932.0,97804.0,1902.0
604,7499,2023-01-01,1994-02-21,2026-11-05,2023-10-25,0.0,1588.0,72219.0,1557.0,63220.0,1526.0,58059.0,1496.0,54408.0,1465.0,49899.0,1435.0
605,7501,2023-01-01,1996-11-07,2028-04-15,2023-02-13,0.0,2115.0,41781.0,2084.0,32599.0,2053.0,31216.0,2023.0,26746.0,1992.0,15619.0,1962.0
606,7506,2023-01-01,1996-03-20,2027-07-09,2022-10-08,0.0,1834.0,25880.0,1803.0,24515.0,1772.0,18620.0,1742.0,159837.0,1711.0,155892.0,1681.0
607,7510,2023-01-01,1995-01-08,2026-06-18,2023-11-07,0.0,1448.0,61468.0,1417.0,59353.0,1386.0,51462.0,1356.0,49816.0,1325.0,41876.0,1295.0
608,7519,2023-01-01,1995-12-20,2029-02-22,2023-11-26,0.0,2428.0,62557.0,2397.0,59127.0,2366.0,56474.0,2336.0,55429.0,2305.0,48865.0,2275.0
609,7525,2023-01-01,1995-05-13,2026-01-17,2024-02-28,0.0,1296.0,96493.0,1265.0,94128.0,1234.0,88802.0,1204.0,83944.0,1173.0,83231.0,1143.0
610,7531,2023-01-01,1995-06-02,2026-12-15,2023-03-22,0.0,1628.0,33823.0,1597.0,30325.0,1566.0,24616.0,1536.0,24616.0,1505.0,24616.0,1475.0
611,5757,2023-01-01,1995-01-01,2027-08-02,2023-02-19,0.0,1858.0,44261.0,1827.0,35119.0,1796.0,30451.0,1766.0,29988.0,1735.0,22713.0,1705.0
612,5758,2023-01-01,1992-06-25,2026-02-05,2022-09-03,0.0,1315.0,42225.0,1284.0,159325.0,1253.0,156174.0,1223.0,152423.0,1192.0,148501.0,1162.0
613,5765,2023-01-01,1994-10-29,2025-07-16,2024-01-18,0.0,1111.0,83230.0,1080.0,77530.0,1049.0,75498.0,1019.0,70898.0,988.0,63922.0,958.0
614,5767,2023-01-01,1992-09-25,2025-11-15,2023-08-16,0.0,1233.0,55380.0,1202.0,50869.0,1171.0,46268.0,1141.0,41488.0,1110.0,38500.0,1080.0
615,5772,2023-01-01,1995-03-24,2025-04-20,2023-01-13,0.0,1024.0,52984.0,993.0,49886.0,962.0,43263.0,932.0,34590.0,901.0,31672.0,871.0
616,5777,2023-01-01,1992-09-09,2026-05-11,2023-03-16,0.0,1410.0,51220.0,1379.0,48185.0,1348.0,44510.0,1318.0,43521.0,1287.0,40775.0,1257.0
617,5782,2023-01-01,1995-06-14,2026-06-25,2022-09-10,0.0,1455.0,13404.0,1424.0,157816.0,1393.0,157115.0,1363.0,152934.0,1332.0,146675.0,1302.0
618,5783,2023-01-01,1994-05-20,2026-09-18,2023-07-12,0.0,1540.0,69062.0,1509.0,63174.0,1478.0,57233.0,1448.0,57111.0,1417.0,54426.0,1387.0
619,5926,2023-01-01,1992-07-02,2027-02-13,2022-12-28,0.0,1688.0,62124.0,1657.0,58478.0,1626.0,54540.0,1596.0,51402.0,1565.0,45040.0,1535.0
620,5931,2023-01-01,1995-08-08,2027-09-26,2022-10-09,0.0,1913.0,23653.0,1882.0,22462.0,1851.0,20153.0,1821.0,159999.0,1790.0,158696.0,1760.0
621,5933,2023-01-01,1993-06-13,2025-06-28,2023-08-14,0.0,1093.0,55164.0,1062.0,53964.0,1031.0,47359.0,1001.0,47359.0,970.0,36852.0,940.0
622,6484,2023-01-01,1995-01-17,2027-01-01,2022-07-15,0.0,1645.0,157024.0,1614.0,153047.0,1583.0,149507.0,1553.0,141842.0,1522.0,138991.0,1492.0
623,6484,2023-01-01,1995-01-17,2027-01-01,2025-04-21,0.0,1645.0,157024.0,1614.0,153047.0,1583.0,149507.0,1553.0,141842.0,1522.0,138991.0,1492.0
624,6487,2023-01-01,2010-04-15,2041-06-09,2022-12-11,0.0,6918.0,16099.0,6887.0,10095.0,6856.0,3878.0,6826.0,1.0,6795.0,159262.0,6765.0
625,6488,2023-01-01,2008-10-21,2040-06-13,2022-12-23,0.0,6557.0,4289.0,6526.0,155390.0,6495.0,149563.0,6465.0,146898.0,6434.0,144131.0,6404.0
626,6488,2023-01-01,2008-10-21,2040-06-13,2025-08-02,0.0,6557.0,4289.0,6526.0,155390.0,6495.0,149563.0,6465.0,146898.0,6434.0,144131.0,6404.0
627,6498,2023-01-01,2009-09-27,2042-10-21,2023-04-18,0.0,7417.0,35875.0,7386.0,33234.0,7355.0,28738.0,7325.0,24097.0,7294.0,13205.0,7264.0
628,6689,2023-01-01,1993-10-04,2026-01-11,2023-09-14,0.0,1290.0,61326.0,1259.0,58959.0,1228.0,57861.0,1198.0,55677.0,1167.0,51894.0,1137.0
629,6412,2023-01-01,1994-05-03,2024-04-02,2022-07-26,0.0,641.0,28132.0,610.0,159955.0,579.0,157549.0,549.0,152105.0,518.0,148104.0,488.0
630,6414,2023-01-01,1991-11-11,2023-11-26,2022-08-20,0.0,513.0,29736.0,482.0,,451.0,,421.0,,390.0,,360.0
631,5788,2023-01-01,1994-01-30,2024-05-12,2023-07-11,0.0,681.0,74368.0,650.0,65817.0,619.0,61891.0,589.0,60254.0,558.0,57159.0,528.0
632,5791,2023-01-01,1995-09-02,2026-10-22,2023-06-08,0.0,1574.0,36222.0,1543.0,35404.0,1512.0,32535.0,1482.0,27074.0,1451.0,21900.0,1421.0
633,5792,2023-01-01,1992-04-30,2025-05-12,2023-09-29,0.0,1046.0,83315.0,1015.0,83108.0,984.0,81448.0,954.0,77965.0,923.0,71642.0,893.0
634,5799,2023-01-01,1994-06-01,2025-09-27,2023-07-18,0.0,1184.0,60790.0,1153.0,58963.0,1122.0,58180.0,1092.0,53896.0,1061.0,51640.0,1031.0
635,5800,2023-01-01,1992-10-30,2025-02-02,2025-04-07,0.0,947.0,137179.0,916.0,132116.0,885.0,128073.0,855.0,120035.0,824.0,116113.0,794.0
636,5807,2023-01-01,1993-02-25,2027-07-25,2023-09-24,0.0,1850.0,74610.0,1819.0,71517.0,1788.0,67785.0,1758.0,59698.0,1727.0,52029.0,1697.0
637,5813,2023-01-01,1994-04-08,2025-02-28,2023-09-30,0.0,973.0,78979.0,942.0,73225.0,911.0,66628.0,881.0,62491.0,850.0,62491.0,820.0
638,5820,2023-01-01,1994-10-08,2026-12-27,2024-04-27,0.0,1640.0,96269.0,1609.0,92723.0,1578.0,85396.0,1548.0,78944.0,1517.0,73695.0,1487.0
639,5826,2023-01-01,1993-06-07,2025-07-22,2024-03-30,0.0,1117.0,91410.0,1086.0,86356.0,1055.0,82949.0,1025.0,82916.0,994.0,80151.0,964.0
640,5829,2023-01-01,1994-11-12,2025-08-10,2023-08-05,0.0,1136.0,79585.0,1105.0,76128.0,1074.0,74927.0,1044.0,70140.0,1013.0,61886.0,983.0
641,5833,2023-01-01,1996-02-22,2025-05-01,2023-09-18,0.0,1035.0,69419.0,1004.0,65671.0,973.0,59861.0,943.0,59861.0,912.0,52846.0,882.0
642,5834,2023-01-01,1995-08-16,2025-07-04,2023-05-04,0.0,1099.0,68756.0,1068.0,66374.0,1037.0,62439.0,1007.0,61641.0,976.0,54211.0,946.0
643,5849,2023-01-01,1993-10-13,2026-10-04,2023-04-22,0.0,1556.0,49061.0,1525.0,48083.0,1494.0,44756.0,1464.0,44756.0,1433.0,40422.0,1403.0
644,5859,2023-01-01,1992-12-24,2027-07-27,2023-05-05,0.0,1852.0,71001.0,1821.0,67689.0,1790.0,65720.0,1760.0,58758.0,1729.0,53794.0,1699.0
645,5861,2023-01-01,1995-01-07,2027-05-27,2025-04-07,0.0,1791.0,142158.0,1760.0,140697.0,1729.0,139890.0,1699.0,136493.0,1668.0,131388.0,1638.0
646,5866,2023-01-01,1994-10-16,2026-05-17,2024-04-17,0.0,1416.0,102712.0,1385.0,92579.0,1354.0,89024.0,1324.0,87836.0,1293.0,87053.0,1263.0
647,6500,2023-01-01,2010-03-13,2042-08-30,2022-11-14,0.0,7365.0,6430.0,7334.0,761.0,7303.0,158817.0,7273.0,155171.0,7242.0,151028.0,7212.0
648,6510,2023-01-01,2008-08-05,2042-07-15,2023-01-30,0.0,7319.0,51724.0,7288.0,46629.0,7257.0,44557.0,7227.0,38569.0,7196.0,28548.0,7166.0
649,6521,2023-01-01,2010-07-11,2042-03-23,2022-07-17,0.0,7205.0,34247.0,7174.0,159355.0,7143.0,149883.0,7113.0,147791.0,7082.0,140649.0,7052.0
